Date,Plot-250,Plot-300,Plot-350,Plot-400,Plot-450,Plot-500,Plot-550,Plot-600 ,Plot-650,Plot-700,Plot-750,Plot-800 ,Plot-850 ,Plot-900 ,Plot-950 ,Plot-1000 
2018-12-20,22.998,23.088,21.411,21.059,21.4365,20.8715,20.3895,20.3785,20.5975,19.956,19.469,19.3345,18.842,19.097,18.684,18.307
2018-12-21,22.834,23.1145,21.2815,20.868,21.397,20.718,20.191,20.437,20.976,20.3795,19.7265,19.6835,19.074,19.14,18.626,18.3785
2018-12-22,22.185,22.096,21.667,21.309,21.16,20.893,20.599,20.3175,20.2725,19.863,19.6035,19.445,19.064,19.052,18.834,18.5605
2018-12-23,22.761,22.6925,21.558,21.122,21.083,20.961,20.4965,20.366,20.434,19.8915,19.5225,19.4455,19.112,19.304,18.875,18.5945
2018-12-24,22.59,22.6325,21.219,20.792,20.867,20.652,20.2545,19.9985,20.1895,19.74,19.255,19.258,18.91,19.254,18.693,18.307
2018-12-25,21.816,21.604,20.8585,20.525,20.3645,20.176,19.7685,19.53,19.5325,19.0605,18.771,18.65,18.343,18.383,17.962,17.667
2018-12-26,22.566,22.487,21.419,21.125,21.321,20.694,20.2865,20.0615,20.1885,19.57,19.316,19.1695,18.826,18.791,18.351,17.9425
2018-12-27,22.544,22.323,21.554,21.16,21.092,20.693,20.4565,20.061,20.044,19.609,19.395,19.228,18.981,18.906,18.541,18.2335
2018-12-28,21.497,21.191,21.026,20.659,20.343,20.1465,19.926,19.7,19.5095,19.161,18.935,18.7765,18.533,18.366,18.101,17.8355
2018-12-29,21.531,21.27,20.903,20.552,20.264,20.01,19.7875,19.4345,19.2895,18.923,18.7035,18.557,18.319,18.2,17.895,17.5775
2018-12-30,22.149,22.207,20.92,20.576,20.816,20.1405,19.6315,19.677,19.9335,19.256,19.0375,18.898,18.343,18.649,17.847,17.1535
2018-12-31,22.248,21.795,20.8805,20.545,20.29,20.1535,19.528,19.673,19.6365,19.2055,18.821,18.835,18.394,18.777,17.918,17.2545
2019-01-01,21.728,21.314,20.787,20.477,20.14,20.0585,19.59,19.4465,19.3715,18.892,18.527,18.3545,18.006,17.97,17.538,17.0025
2019-01-02,21.999,21.725,20.979,20.639,20.468,20.231,19.909,19.611,19.883,19.2315,18.872,18.7015,18.454,18.47,17.927,17.3295
2019-01-03,22.144,22.1995,21.28,20.966,21.28,20.6195,20.1935,19.8455,20.1725,19.536,19.3325,19.015,18.489,18.605,18.168,17.833
2019-01-04,22.936,22.7075,21.568,21.273,21.1595,20.9415,20.275,20.4075,20.603,20.2005,19.786,19.5495,18.858,19.109,18.66,18.164
2019-01-05,22.565,22.926,21.531,21.201,21.5425,20.8575,20.4265,20.2325,20.7665,20.073,19.6295,19.387,18.795,19.022,18.501,18.085
2019-01-06,22.187,22.58,21.406,21.047,21.2275,20.8305,20.343,20.0825,20.512,19.9635,19.5465,19.23,18.676,18.927,18.478,18.067
2019-01-07,22.598,22.6335,21.338,21.106,21.0015,20.7065,20.2375,20.203,20.324,19.828,19.3645,19.064,18.648,18.732,18.319,18.0315
2019-01-08,21.735,21.5085,20.75,20.415,20.1455,19.986,19.529,19.4675,19.477,19.145,18.613,18.565,18.125,18.416,17.661,17.0005
2019-01-09,21.518,21.611,20.773,20.314,20.362,19.964,19.5865,19.2225,19.2625,18.6775,18.4425,18.224,17.768,17.788,17.419,16.9945
2019-01-10,21.864,21.809,20.938,20.487,20.4185,20.277,19.644,19.765,19.7445,19.1475,18.7455,18.6955,17.934,18.192,17.645,17.085
2019-01-11,22.274,22.683,21.45,20.965,21.4825,20.827,20.159,20.2315,20.549,19.656,19.5795,19.179,18.466,18.93,18.006,17.6045
2019-01-12,20.897,21.1035,20.065,19.531,19.776,19.361,18.9565,18.69,19.176,18.5145,18.618,17.9885,17.635,17.706,17.189,16.804
2019-01-13,22.142,22.17,21.137,20.82,20.6775,20.504,20.141,19.802,20.1015,19.5,19.132,19.0135,18.676,18.905,18.252,17.6365
2019-01-14,21.727,22.165,20.7235,20.129,20.3315,20.0525,19.5925,19.7285,20.338,19.6455,19.24,19.471,18.865,19.703,18.305,17.53
2019-01-15,21.153,22.0295,20.4985,19.885,20.3745,19.9895,19.3955,19.629,20.38,19.5175,19.165,19.0505,18.385,18.988,17.84,17.4545
2019-01-16,21.41,22.0255,20.608,20.211,20.4475,20.075,19.416,19.4845,19.875,19.1905,19.181,18.8105,18.359,18.447,17.99,17.5015
2019-01-17,20.211,20.165,19.972,19.58,19.288,19.173,18.886,18.624,18.507,18.1605,17.9305,17.744,17.415,17.443,17.252,16.832
2019-01-18,20.77,21.2835,20.0805,19.594,19.456,19.4295,19.0695,19.127,19.3495,18.869,18.444,18.588,17.947,18.525,17.668,17.317
2019-01-19,21.057,21.597,20.2435,19.821,19.971,19.726,19.244,19.3815,19.917,19.247,18.9935,18.98,18.328,18.592,17.807,17.41
2019-01-20,21.564,21.8375,20.467,20.05,20.52,19.972,19.4975,19.7265,20.61,19.498,19.3495,19.2075,18.515,18.683,18.034,17.593
2019-01-21,21.97,21.9605,21.111,20.766,20.8395,20.596,20.08,19.908,20.4305,19.5405,19.375,19.224,18.68,18.808,18.339,17.934
2019-01-22,22.037,22.3825,21.0045,20.589,20.7345,20.461,20.031,19.7505,19.9505,19.345,19.1225,19.156,18.66,18.741,18.097,17.5855
2019-01-23,21.79,21.471,20.919,20.528,20.3575,20.069,19.786,19.4005,19.3015,18.917,18.7075,18.5785,18.315,18.259,17.915,17.5005
2019-01-24,21.841,21.9185,20.894,20.576,20.6995,20.2875,19.7505,19.5025,19.6165,18.991,18.864,18.672,18.244,18.295,18.065,17.6665
2019-01-25,21.198,21.1495,20.757,20.322,20.082,19.818,19.4745,19.1725,19.1115,18.646,18.3745,18.19,17.827,17.772,17.633,17.3615
2019-01-26,21.575,21.479,20.59,20.232,20.273,20.1005,19.478,19.3765,19.702,18.8965,18.633,18.512,17.891,18.173,17.546,17.0915
2019-01-27,22.392,22.5325,21.053,20.651,20.9265,20.539,19.717,20.0355,20.7255,19.7295,19.285,19.352,18.439,19.256,18.325,17.684
2019-01-28,23.104,23.265,21.74,21.456,21.629,21.308,20.4655,20.783,21.454,20.0625,19.901,19.7605,18.728,19.044,18.498,17.9485
2019-01-29,21.872,22.314,20.87,20.569,20.562,20.444,19.717,20.097,20.314,19.697,19.1755,19.417,18.532,19.263,18.27,17.52
2019-01-30,22.452,22.725,21.237,20.882,21.274,20.879,20.1205,20.152,20.419,19.777,19.4,19.5305,18.951,19.509,18.674,18.1725
2019-01-31,22.125,22.2275,20.9705,20.549,20.751,20.285,19.7415,19.4825,19.6125,18.8885,18.7185,18.6735,18.176,18.197,17.629,17.0615
2019-02-01,21.671,21.5315,20.704,20.243,20.5745,19.9365,19.4495,19.3125,19.612,18.779,18.7325,18.63,18.053,18.359,17.601,17.0345
2019-02-02,21.258,21.317,20.4045,20.069,19.7675,19.8775,19.3985,19.4625,19.5695,18.889,18.4935,18.587,17.998,18.473,17.541,16.931
2019-02-03,22.17,22.437,21.1525,20.7,21.0915,20.6805,20.0515,20.154,20.808,19.8035,19.5755,19.558,18.738,19.276,18.308,17.621
2019-02-04,21.595,21.805,20.7625,20.318,20.3275,20.066,19.3565,19.5855,19.5725,18.828,18.6915,18.741,17.906,18.497,18.016,17.4365
2019-02-05,21.315,21.0735,20.5045,20.099,20.152,20.1935,19.5445,19.7875,20.4635,19.211,19.5945,19.6385,18.3,18.892,17.913,17.013
2019-02-06,21.66,21.4885,20.9715,20.574,20.3055,20.22,19.6855,19.5505,19.627,19.1975,19.2475,19.1325,18.664,19.04,18.47,17.694
2019-02-07,21.726,21.9275,21.0955,20.75,20.5025,20.9705,20.363,20.363,21.297,20.2235,20.162,20.292,19.42,19.818,18.964,18.123
2019-02-08,22.297,22.614,21.611,21.301,21.092,21.038,20.6175,20.2965,20.48,19.764,19.462,19.535,19.168,19.202,18.649,17.7655
2019-02-09,21.773,21.8415,21.22,20.755,20.803,20.328,20.0965,19.75,19.7345,19.0665,18.9425,18.841,18.541,18.542,18.061,17.4725
2019-02-10,21.591,21.648,21.041,20.683,20.5535,20.2345,19.9605,19.657,19.5975,19.1435,18.975,18.85,18.612,18.652,18.172,17.6985
2019-02-11,21.753,21.7935,20.8265,20.573,20.252,20.215,19.897,19.4465,19.4395,19.0835,18.795,18.608,18.426,18.506,17.954,17.4565
2019-02-12,22.22,22.012,20.811,20.592,20.531,20.2955,19.8185,19.5455,19.734,19.3635,18.838,18.828,18.375,18.732,18.162,17.613
2019-02-13,22.238,21.73,21.012,20.824,20.6175,20.335,19.78,19.6925,19.888,19.261,18.949,18.8045,18.315,18.637,18.188,17.5315
2019-02-14,22.376,22.253,21.367,21.032,20.953,20.7305,20.1855,19.932,20.251,19.451,19.0495,19.016,18.184,18.415,18.221,17.6685
2019-02-15,23.238,22.817,21.759,21.366,21.498,21.0385,20.3665,20.2405,20.5595,19.687,19.37,19.2055,18.485,18.509,18.402,17.9675
2019-02-16,23.923,23.982,22.5165,22.169,22.1625,22.111,21.387,21.411,21.6525,20.7895,20.097,19.9615,19.339,19.544,19.39,18.5925
2019-02-17,23.714,24.1575,22.7105,22.629,22.721,22.49,21.643,21.605,21.9815,21.1695,20.591,20.636,20.188,20.385,19.45,18.9245
2019-02-18,23.068,22.915,21.8655,21.741,21.663,21.467,20.67,20.7085,20.8205,20.042,19.608,19.557,19.069,19.266,18.462,18.0095
2019-02-19,22.339,22.22,21.23,21.095,20.7605,20.6865,19.984,19.866,20.02,19.359,19.023,18.6735,18.327,18.355,17.712,17.236
2019-02-20,21.712,21.55,21.009,20.66,20.45,20.153,19.81,19.3315,19.189,18.7905,18.5425,18.331,18.073,18.029,17.677,17.391
2019-02-21,22.624,22.075,21.1225,21.067,20.8105,20.4525,19.69,19.5165,19.887,19.0565,18.6635,18.595,18.033,18.303,17.831,17.3805
2019-02-22,23.165,22.8195,21.947,21.635,21.259,21.062,20.5365,20.1825,20.177,19.744,19.4135,19.223,18.798,18.854,18.485,18.2355
2019-02-23,22.572,22.1025,21.39,21.106,20.6665,20.47,19.881,19.5875,19.4535,19.0285,18.606,18.452,18.16,18.18,17.605,17.1395
2019-02-24,22.544,22.421,21.3735,21.369,20.9135,20.619,19.962,19.737,19.8225,19.248,18.7675,18.684,18.256,18.689,17.892,17.262
2019-02-25,21.566,21.3075,20.748,20.422,19.9915,19.956,19.535,19.308,19.074,18.8085,18.3805,18.303,18.057,17.978,17.589,17.0915
2019-02-26,21.649,21.45,20.924,20.636,20.283,20.13,19.844,19.3915,19.2565,18.9175,18.632,18.495,18.232,18.24,17.76,17.2125
2019-02-27,21.594,21.761,21.038,21.156,20.4385,20.235,19.874,19.4505,19.3615,19.0345,18.737,18.5705,18.24,18.371,17.875,17.4805
2019-02-28,22.526,22.429,21.4835,21.491,21.158,20.6965,20.241,19.9795,20.09,19.4595,19.158,19.0595,18.438,18.49,18.2,17.7815
2019-03-01,22.391,22.5205,21.4495,21.367,21.1635,20.922,20.254,20.0865,20.2955,19.7605,19.4285,19.369,18.783,19.22,18.808,18.1285
2019-03-02,23.036,23.239,22.013,21.938,21.9915,21.701,20.8415,20.729,21.1625,20.3805,19.945,20.111,19.29,19.858,19.349,18.395
2019-03-03,22.868,22.8695,21.8045,21.815,21.797,21.6385,20.786,20.593,20.9565,20.377,20.0185,20.017,19.223,19.57,19.111,18.262
2019-03-04,22.149,22.0215,21.3075,21.007,21.184,20.51,20.1,19.7405,19.9065,19.3245,19.153,19.065,18.347,18.402,18.125,17.7335
2019-03-05,22.934,22.4615,21.5,21.474,21.24,21.1505,20.1925,19.959,20.2605,19.6965,19.202,19.1455,18.474,18.848,18.394,17.8785
2019-03-06,23.078,23.4065,22.1415,21.975,22.265,22.1325,20.918,20.784,21.206,20.6095,20.2705,20.3915,19.146,19.562,19.539,18.4585
2019-03-07,22.946,22.978,21.6425,21.3,21.5305,21.219,20.31,20.1785,20.416,19.677,19.4975,19.4295,18.653,18.863,18.485,17.782
2019-03-08,22.801,23.309,21.882,21.799,21.7665,21.624,20.63,20.4085,20.6835,20.12,19.7635,19.9835,19.404,20.015,18.878,17.9245
2019-03-09,22.457,22.251,21.38,21.023,21.3485,20.5645,20.0775,19.649,19.838,19.3375,19.099,19.163,18.362,18.677,18.375,17.9405
2019-03-10,21.788,21.607,21.0275,20.68,20.3665,20.263,19.9175,19.55,19.5525,19.144,18.8385,18.777,18.513,18.566,17.978,17.4505
2019-03-11,21.725,21.9705,21.2805,20.807,20.8575,20.4715,20.239,19.6635,19.719,19.0865,18.8345,18.802,18.454,18.502,18.002,17.2445
2019-03-12,22.133,22.6445,21.5845,21.007,21.468,21.023,20.404,20.018,20.3755,19.609,19.2185,19.7135,18.586,18.989,18.464,17.3905
2019-03-13,20.959,20.772,20.263,19.934,19.6065,19.68,19.2295,18.975,19.055,18.803,18.7815,18.78,18.467,19.079,18.664,17.813
2019-03-14,21.96,22.559,21.4845,21.119,21.505,21.2605,20.3365,19.9355,20.425,19.879,19.806,20.0355,19.142,20.211,19.373,18.561
2019-03-15,22.926,23.211,21.945,21.563,21.64,21.2815,20.672,20.3965,20.3735,19.722,19.316,19.3445,19.133,19.617,18.672,17.8155
2019-03-16,22.833,22.9815,21.8875,21.818,22.036,21.5915,20.9155,20.436,20.593,19.887,19.388,19.9105,19.023,19.532,18.867,17.643
2019-03-17,22.47,22.24,21.397,21.029,21.0755,20.926,20.096,20.0395,20.264,19.85,19.343,19.588,18.977,19.69,18.82,18.1155
2019-03-18,22.82,23.0255,21.908,21.655,21.877,21.658,20.711,20.3795,20.4465,19.763,19.403,19.573,18.566,18.804,18.185,17.6485
2019-03-19,22.686,22.8725,21.818,21.569,21.7845,21.72,20.5495,20.5305,20.6785,20.0905,19.685,20.0045,19.025,19.771,19.147,18.261
2019-03-20,22.668,22.5465,21.763,21.592,21.2495,21.1075,20.5265,20.2705,20.351,19.946,19.515,19.4235,18.855,19.134,18.991,18.3175
2019-03-21,23.736,23.8665,22.718,22.415,22.6625,22.174,21.3575,21.078,21.093,20.43,20.381,20.647,19.294,19.42,19.203,18.3295
2019-03-22,23.087,23.254,22.218,21.757,21.787,21.54,20.9595,20.447,20.5905,20.328,19.939,19.651,18.986,19.752,19.457,18.657
2019-03-23,22.064,22.1485,21.4085,20.913,21.194,20.7215,20.348,19.8185,20.088,19.62,19.4395,19.6025,18.617,19.117,18.955,18.109
2019-03-24,22.526,23.105,22.003,21.864,22.287,21.784,21.3615,20.614,20.8275,20.3235,19.9635,19.9555,19.428,19.959,19.537,18.762
2019-03-25,23.189,23.143,22.154,22.004,22.4325,21.7885,21.1805,20.773,20.858,20.391,20.062,20.092,19.193,20.288,20.107,18.749
2019-03-26,24.023,24.1445,22.835,22.985,23.0225,22.674,22.0185,21.5295,21.671,21.032,20.489,20.724,19.556,20.001,20.398,19.2345
2019-03-27,23.798,24.0055,22.827,22.718,22.7635,22.425,21.948,21.4165,21.3905,20.784,20.5445,20.4405,19.62,19.792,19.73,18.7175
2019-03-28,23.653,24.0645,22.8855,23.407,23.071,22.4195,21.784,21.4055,21.9,21.049,20.6935,20.923,19.867,20.152,20.326,19.0145
2019-03-29,22.876,23.027,22.148,22.615,21.8145,21.9865,21.2815,21.14,21.1085,20.365,20.048,19.6465,19.123,19.833,19.057,18.2355
2019-03-30,23.506,23.675,22.6725,22.536,22.833,22.328,21.6675,21.124,21.5605,20.9795,20.7785,20.727,19.736,19.9,20.064,18.7595
2019-03-31,23.197,23.037,22.28,21.926,21.7775,21.6015,20.8935,20.4445,20.582,20.0735,20.0495,19.8975,19.101,19.214,18.748,18.2375
2019-04-01,23.428,23.3135,22.43,22.018,21.8365,21.693,21.0055,20.6145,20.6395,20.2595,20.1405,20.139,19.483,19.914,19.618,18.6185
2019-04-02,24.421,24.4915,23.0235,23.22,23.0895,22.456,21.8235,21.194,21.511,21.1155,20.658,21.0395,19.908,20.774,20.816,19.3645
2019-04-03,24.042,23.471,22.554,23.117,22.193,21.937,21.2905,21.0865,21.3,20.795,20.515,20.8725,20.03,20.515,20.069,19.167
2019-04-04,22.752,22.585,21.861,22.152,21.87,21.219,20.8805,20.2685,20.3645,20.067,19.5205,19.549,19.18,19.372,19.069,17.9425
2019-04-05,23.453,23.0495,22.12,22.358,21.7865,21.3565,20.7745,20.4885,20.659,20.23,19.865,19.8635,19.308,19.729,19.167,18.3545
2019-04-06,23.707,22.748,21.9935,22.325,21.659,21.195,20.6015,20.2645,20.4945,19.88,19.4275,19.44,19.013,19.14,18.728,18.0335
2019-04-07,23.75,23.611,22.239,22.525,22.1455,21.611,20.9315,20.641,20.88,20.291,19.8775,20.144,19.337,19.818,19.554,18.5495
2019-04-08,23.546,22.9235,21.9745,22.075,21.517,21.3745,20.6725,20.4725,20.6295,20.0905,19.525,19.5805,19.054,19.399,19.07,18.1665
2019-04-09,23.483,23.491,22.2585,22.821,22.128,21.6615,20.8855,20.593,20.7085,20.374,20.0225,19.807,19.378,20.085,19.757,18.5535
2019-04-10,23.905,23.2415,22.17,22.524,22.205,21.5695,20.865,20.3115,20.4135,20.064,19.4415,19.6655,18.767,19.054,19.147,18.331
2019-04-11,24.216,23.8935,22.78,23.283,22.59,21.9935,21.16,20.7905,20.8775,20.407,19.9365,20.2055,19.291,19.759,19.708,18.737
2019-04-12,24.911,24.5665,23.327,23.92,23.4035,22.751,22.0415,21.5345,21.8425,21.3455,20.9035,21.1075,20.288,21.012,20.734,19.5825
2019-04-13,24.387,23.8095,22.779,23.197,22.319,21.8195,21.0315,20.8175,20.9475,20.4745,20.024,20.1885,19.462,19.883,19.274,18.4595
2019-04-14,23.576,23.3105,22.5285,22.592,22.3965,21.657,21.0505,20.4025,20.6665,20.205,19.6605,20.1755,19.113,19.407,19.606,18.4325
2019-04-15,24.242,24.0355,22.9055,23.424,22.7915,22.1615,21.3845,20.9615,21.133,20.7375,20.447,20.276,19.965,20.542,20.109,18.8745
2019-04-16,24.628,24.46,23.26,23.807,23.306,22.613,21.89,21.3585,21.5635,21.258,20.916,21.5655,20.478,21.25,21.374,19.566
2019-04-17,23.835,23.502,22.589,22.358,22.39,21.748,21.1695,20.5715,20.7315,20.3205,19.9465,20.457,19.526,19.727,19.237,18.543
2019-04-18,25.32,24.508,23.422,23.56,23.191,22.504,21.785,21.4265,21.6475,21.23,20.8725,21.1245,20.403,21.139,20.417,18.8675
2019-04-19,25.598,24.511,23.446,23.857,23.2525,22.6775,21.853,21.4065,21.57,21.079,20.667,21.423,20.226,20.52,20.225,18.9525
2019-04-20,25.483,24.459,23.4675,23.777,23.235,22.7105,21.938,21.489,21.5755,21.2085,20.992,21.347,20.413,21.153,20.772,19.2955
2019-04-21,24.193,23.5175,22.507,22.409,22.1945,21.641,21.0765,20.6475,20.8665,20.372,20.1905,20.443,19.577,20.184,19.73,18.9085
2019-04-22,23.26,22.9505,22.276,21.966,22.093,21.381,20.852,20.269,20.3995,19.901,19.5345,20.706,19.145,19.551,19.774,18.119
2019-04-23,23.759,23.349,22.4465,22.497,22.1875,21.647,20.942,20.591,20.3065,20.068,19.7155,20.3795,19.172,19.726,19.364,18.0305
2019-04-24,23.172,22.8205,21.9685,22.109,21.746,21.3465,20.5895,20.3315,20.4765,20.0335,19.7725,20.367,19.47,19.744,19.165,17.887
2019-04-25,23.813,23.718,22.7865,22.654,22.7255,22.132,21.4945,21.0115,21.13,20.7405,20.6065,21.0125,20.347,21.068,20.334,19.018
2019-04-26,25.272,24.8645,24.1545,23.918,24.0145,23.3795,22.7255,22.217,22.306,21.924,21.873,22.3945,21.133,21.988,21.89,20.007
2019-04-27,25.55,25.0965,24.4,24.68,24.398,23.75,22.902,22.5175,22.5685,21.939,21.93,22.1115,21.085,21.374,20.875,19.796
2019-04-28,22.678,22.7175,22.337,22.231,21.7885,21.6175,21.1675,20.984,20.869,20.5115,20.194,20.079,19.706,19.663,19.429,19.0535
2019-04-29,24.752,24.123,23.317,22.96,22.931,22.174,21.596,21.0625,20.89,20.4515,20.1695,20.058,19.512,19.577,19.14,18.7545
2019-04-30,24.097,23.6095,22.782,22.74,22.183,21.74,21.0255,20.7335,20.7805,20.3805,19.9205,19.879,19.148,19.496,18.922,18.4435
2019-05-01,23.761,23.194,22.571,22.326,21.979,21.7515,21.2845,20.892,20.9005,20.5525,20.2925,20.09,19.762,19.886,19.346,18.9805
2019-05-02,24.513,23.9855,23.296,22.931,23.124,22.2865,21.863,21.219,21.519,20.9395,20.67,21.1485,19.938,20.159,19.798,19.1955
2019-05-03,23.983,23.4195,22.633,22.444,22.1725,21.7385,21.1995,20.8665,21.001,20.4735,20.0385,20.0435,19.382,19.513,18.85,18.509
2019-05-04,25.062,23.7175,22.841,22.823,22.448,22.033,21.39,20.9215,21.236,20.7255,20.304,20.3645,19.513,20.064,19.212,18.7055
2019-05-05,24.523,23.4325,22.8785,22.545,22.7165,22.1845,21.653,21.1175,21.167,20.7375,20.188,20.408,19.413,19.505,19.009,18.6025
2019-05-06,23.346,22.819,22.3335,22.179,21.832,21.4895,21.0675,20.6515,20.648,20.3795,19.9765,19.844,19.37,19.449,19.187,18.7845
2019-05-07,25.557,24.338,23.4335,23.225,23.228,22.6105,22.085,21.406,21.639,21.133,20.9115,21.1415,19.825,20.391,19.843,19.0945
2019-05-08,24.814,23.846,23.226,22.732,23.003,22.547,21.9715,21.314,21.5505,21.246,20.9385,21.241,20.119,20.466,20.2,19.289
2019-05-09,25.118,24.155,23.3735,22.812,22.9575,22.6655,21.9735,21.398,21.5355,21.2875,21.0125,21.435,20.319,20.638,20.15,19.3275
2019-05-10,23.901,23.511,22.859,22.789,22.5285,22.2685,21.664,21.204,21.4515,21.1575,20.8915,20.78,20.101,20.514,20.335,19.634
2019-05-11,25.104,24.9455,23.9805,23.802,23.7205,23.2175,22.6685,22.074,22.058,21.678,21.539,21.05,20.458,20.838,20.303,19.79
2019-05-12,25.934,25.1085,24.0435,23.895,23.73,23.3245,22.8135,22.1515,22.3065,21.893,21.5245,21.9165,20.76,20.86,20.869,20.154
2019-05-13,26.79,26.001,24.941,24.628,24.4395,24.135,23.363,22.8565,23.078,22.5745,22.181,22.439,21.521,21.718,21.407,20.458
2019-05-14,26.538,25.781,24.8575,24.885,24.5635,24.3125,23.682,23.104,23.2145,22.8905,23.044,22.77,21.98,21.905,22.352,21.1065
2019-05-15,26.539,25.738,24.817,25.016,24.5795,24.405,23.6855,23.3345,23.314,23.083,23.1405,22.848,22.516,22.436,22.491,20.888
2019-05-16,27.082,26.3375,25.285,25.23,24.8315,24.773,23.9875,23.381,23.354,23.186,23.048,23.0325,22.439,22.593,22.684,21.661
2019-05-17,26.823,26.1015,25.2225,25.085,24.79,24.8,24.119,23.454,23.521,23.31,23.469,23.303,22.72,22.854,22.477,21.5845
2019-05-18,26.199,25.421,24.474,24.528,24.1355,23.962,23.1415,22.77,22.7605,22.6405,22.3095,22.4245,21.772,22.21,21.755,20.71
2019-05-19,25.238,24.924,24.1355,24.263,23.577,23.434,22.6575,22.521,22.584,22.143,22.0685,21.476,20.762,20.941,20.435,19.8735
2019-05-20,23.323,23.167,22.8545,22.632,22.278,21.986,21.6475,21.315,21.319,21.1085,20.845,20.608,20.23,20.41,20.152,19.617
2019-05-21,24.644,24.4925,23.548,23.395,22.945,22.645,22.3125,21.715,21.848,21.4775,21.5305,21.0835,20.501,21.146,20.634,19.913
2019-05-22,24.814,24.4965,23.758,23.5,23.2885,23.0055,22.509,22.0565,22.236,21.8975,21.465,21.4645,20.899,21.252,20.86,19.9735
2019-05-23,24.442,24.1775,23.436,23.287,22.8765,22.591,21.971,21.6405,21.7455,21.4065,21.17,20.8195,20.375,20.735,20.077,19.657
2019-05-24,22.864,22.8335,22.46,22.151,21.7865,21.6095,21.2495,20.933,20.9175,20.6295,20.274,20.123,19.679,19.735,19.465,19.0735
2019-05-25,25.091,24.911,23.9285,23.716,23.4205,23.1245,23.0105,22.2495,22.324,22.0115,21.947,21.7375,21.1,21.92,20.873,19.9855
2019-05-26,26.047,25.493,24.5795,24.673,24.104,23.908,23.4925,22.8795,22.984,22.818,22.8245,22.5305,21.891,22.519,21.779,20.774
2019-05-27,23.747,23.7105,23.2945,23.079,22.6455,22.6235,22.134,21.687,21.712,21.4405,21.129,20.952,20.373,20.561,20.278,19.8415
2019-05-28,23.372,23.319,22.895,22.618,22.281,22.077,21.6985,21.3045,21.313,21.06,20.7825,20.5675,20.127,20.334,20.096,19.633
2019-05-29,23.765,23.5705,22.988,22.818,22.46,22.1665,21.8115,21.4825,21.641,21.2125,21.0005,20.883,20.203,20.567,20.12,19.518
2019-05-30,23.139,23.039,22.577,22.268,21.9855,21.676,21.2715,20.949,21.095,20.7305,20.4885,20.3815,19.841,20.136,19.806,19.2045
2019-05-31,25.136,24.625,23.7025,23.524,23.121,22.7945,22.437,21.7985,21.995,21.5485,21.32,21.369,20.498,20.918,20.509,19.8265
2019-06-01,25.027,23.9585,23.206,22.917,22.506,22.315,21.8475,21.1995,21.423,21.165,20.8935,20.709,20.034,20.329,19.791,19.2425
2019-06-02,23.926,23.7255,23.0935,22.94,22.571,22.4105,22.0555,21.4855,21.612,21.3295,21.042,20.683,20.256,20.345,19.986,19.6215
2019-06-03,25.45,25.006,24.239,24.114,23.8055,23.586,23.4515,22.71,22.659,22.632,22.8495,22.6175,21.559,21.5,22.089,20.7075
2019-06-04,25.696,25.0255,24.511,24.311,23.92,23.797,23.3305,23.0985,23.439,23.0455,23.405,23.031,22.33,22.224,22.211,21.1105
2019-06-05,25.144,24.8155,24.3845,24.355,23.811,23.7785,23.314,23.034,23.291,22.894,23.0445,22.4235,21.885,22.122,21.984,21.1425
2019-06-06,25.76,25.1515,24.5265,24.64,24.0655,23.9685,23.557,23.0655,23.4055,23.3105,23.516,23.023,22.675,22.993,22.978,21.8035
2019-06-07,25.616,25.106,24.5705,24.692,24.058,23.9405,23.4375,23.265,23.483,22.9655,23.0025,22.632,22.11,22.113,21.728,21.0725
2019-06-08,25.48,25.2265,24.554,24.484,24.0185,23.9285,23.434,22.906,23.021,22.7705,22.718,22.3055,21.657,21.847,21.434,20.711
2019-06-09,25.822,25.3795,24.4445,24.194,23.984,23.736,23.2845,22.933,23.017,22.634,22.3335,22.438,21.577,22.015,21.391,20.7395
2019-06-10,25.957,25.5975,24.7775,24.528,24.301,24.1045,23.493,22.9555,23.0455,22.9235,22.5485,22.521,21.693,22.133,21.78,20.9425
2019-06-11,25.982,25.873,24.882,24.902,24.325,24.249,23.8115,23.203,23.426,23.3305,23.53,23.0935,22.448,23.09,22.461,21.2645
2019-06-12,25.019,24.3735,23.6835,23.514,23.0495,22.992,22.5065,22.002,21.979,21.7895,21.37,21.2395,20.787,20.984,20.402,19.8535
2019-06-13,25.649,25.293,24.4265,24.204,23.824,23.621,23.256,22.615,22.629,22.3885,22.182,22.0485,21.538,21.904,21.269,20.7065
2019-06-14,25.491,24.9865,24.076,23.795,23.3595,23.184,22.614,22.135,22.14,22.007,21.7135,21.5245,20.979,21.265,20.832,20.2135
2019-06-15,25.423,25.1245,24.322,23.856,23.678,23.471,23.1295,22.4755,22.414,22.161,21.959,21.821,21.26,21.526,21.284,20.5365
2019-06-16,25.802,25.422,24.48,24.184,23.841,23.6405,23.1905,22.7705,22.9485,22.6285,22.706,22.393,21.902,22.391,21.713,21.0545
2019-06-17,26.407,25.762,24.9305,24.697,24.334,24.113,23.709,23.219,23.382,23.1925,22.947,22.8035,22.136,22.655,21.96,21.353
2019-06-18,25.898,25.7755,24.8575,24.837,24.329,24.003,23.4835,23.1385,23.2905,22.8735,22.688,22.3445,21.861,22.115,21.318,20.797
